family,language,dialect,source,primary.source,poa.narrow,poa.broad,vot.category,vot,voice.contrast,notes,voice,in.ChodroffGoldenWilson2019
Niger-Congo,Zulu,NA,Midtlyng,Midtlyng,NA,labial,long.lag,76.81,yes,slow,aspirated,yes
Niger-Congo,Zulu,NA,Midtlyng,Midtlyng,NA,coronal,long.lag,75.89,yes,isolated,aspirated,yes
Niger-Congo,Zulu,NA,Midtlyng,Midtlyng,NA,labial,long.lag,50.85,yes,isolated,aspirated,yes
Niger-Congo,Zulu,NA,Midtlyng,Midtlyng,NA,coronal,long.lag,75.49,yes,fast,aspirated,yes
Niger-Congo,Zulu,NA,Midtlyng,Midtlyng,NA,dorsal,long.lag,85.13,yes,isolated,aspirated,yes
Niger-Congo,Zulu,NA,Midtlyng,Midtlyng,NA,dorsal,long.lag,69.5,yes,fast,aspirated,yes
Niger-Congo,Zulu,NA,Midtlyng,Midtlyng,NA,dorsal,long.lag,92.15,yes,slow,aspirated,yes
Niger-Congo,Zulu,NA,Midtlyng,Midtlyng,NA,labial,short.lag,10.27,yes,isolated,unaspirated,yes
Niger-Congo,Zulu,NA,Midtlyng,Midtlyng,NA,labial,short.lag,12.06,yes,slow,unaspirated,yes
Niger-Congo,Zulu,NA,Midtlyng,Midtlyng,NA,labial,short.lag,16.27,yes,fast,unaspirated,yes
Niger-Congo,Zulu,NA,Midtlyng,Midtlyng,NA,coronal,short.lag,11.08,yes,fast,unaspirated,yes
Niger-Congo,Zulu,NA,Midtlyng,Midtlyng,NA,dorsal,short.lag,36.96,yes,slow,unaspirated,yes
Niger-Congo,Zulu,NA,Midtlyng,Midtlyng,NA,coronal,short.lag,11.59,yes,isolated,unaspirated,yes
Niger-Congo,Zulu,NA,Midtlyng,Midtlyng,NA,coronal,short.lag,9.69,yes,slow,unaspirated,yes
Niger-Congo,Zulu,NA,Midtlyng,Midtlyng,NA,dorsal,short.lag,23.87,yes,isolated,unaspirated,yes
Niger-Congo,Zulu,NA,Midtlyng,Midtlyng,NA,dorsal,short.lag,19.66,yes,fast,unaspirated,yes
